AÑO,O,D,OPERACIÓN,TIPO DE CARGA,PRODUCTO,CARGA (TON/AÑO),ORIGEN_PROVINCIA,DESTINO_PROVINCIA,ORIGEN_REGION,DESTINO_REGION
2030,12,35,Importación,NO CONTENEDOR,Otros productos,"1.067,3",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,35,Importación,CONTENEDOR,Materiales de Construcción,"22.175,4",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,35,Importación,NO CONTENEDOR,Materiales de Construcción,"432,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,36,Importación,CONTENEDOR,Alimentos y bebidas,"2.388,3",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,36,Importación,NO CONTENEDOR,Alimentos y bebidas,"10,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,36,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"6.162,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,36,Importación,CONTENEDOR,Maquinarias y vehículos,"6.518,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,36,Importación,NO CONTENEDOR,Maquinarias y vehículos,"4.441,3",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,37,Importación,CONTENEDOR,Manufacturas,"6.126,7",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,37,Importación,NO CONTENEDOR,Manufacturas,"14,7",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,37,Importación,CONTENEDOR,Maquinarias y vehículos,"13.874,4",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,37,Importación,NO CONTENEDOR,Maquinarias y vehículos,"48,3",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,37,Importación,CONTENEDOR,Materiales de Construcción,"89.035,9",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,37,Importación,NO CONTENEDOR,Materiales de Construcción,"1.372,1",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,38,Importación,CONTENEDOR,Manufacturas,"24.489,1",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,38,Importación,NO CONTENEDOR,Manufacturas,"65,1",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,38,Importación,CONTENEDOR,Materiales de Construcción,"116.028,3",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,38,Importación,NO CONTENEDOR,Materiales de Construcción,"20.806,8",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,39,Importación,CONTENEDOR,Maquinarias y vehículos,"13.833,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,39,Importación,NO CONTENEDOR,Maquinarias y vehículos,"56,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,39,Importación,CONTENEDOR,Materiales de Construcción,"140.482,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,39,Importación,NO CONTENEDOR,Materiales de Construcción,"42.956,9",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,40,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"6.162,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,40,Importación,CONTENEDOR,Cobre y minerales metálicos,"2.544,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,40,Importación,CONTENEDOR,Otros productos,"10.967,2",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,40,Importación,NO CONTENEDOR,Otros productos,"89,2",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,40,Importación,CONTENEDOR,Materiales de Construcción,"161.804,3",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,40,Importación,NO CONTENEDOR,Materiales de Construcción,116.769,Valparaíso,Santiago,Valparaíso,Santiago
2030,12,41,Importación,CONTENEDOR,Manufacturas,"6.125,3",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,41,Importación,NO CONTENEDOR,Manufacturas,"3,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,42,Importación,CONTENEDOR,Manufacturas,1.425,Valparaíso,Santiago,Valparaíso,Santiago
2030,12,42,Importación,NO CONTENEDOR,Manufacturas,"1.639,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,42,Importación,CONTENEDOR,Maquinarias y vehículos,"13.833,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,42,Importación,NO CONTENEDOR,Maquinarias y vehículos,"56,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,42,Importación,CONTENEDOR,Materiales de Construcción,35.787,Valparaíso,Santiago,Valparaíso,Santiago
2030,12,42,Importación,NO CONTENEDOR,Materiales de Construcción,"10.026,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,43,Importación,CONTENEDOR,Materiales de Construcción,"17.454,7",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,43,Importación,NO CONTENEDOR,Materiales de Construcción,"5.482,7",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,44,Importación,CONTENEDOR,Productos químicos,"916,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,44,Importación,NO CONTENEDOR,Productos químicos,"16.232,5",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,44,Importación,CONTENEDOR,Materiales de Construcción,"67.435,2",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,44,Importación,NO CONTENEDOR,Materiales de Construcción,"325,1",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,48,Importación,CONTENEDOR,Materiales de Construcción,"17.454,6",Valparaíso,Melipilla,Valparaíso,Santiago
2030,12,48,Importación,NO CONTENEDOR,Materiales de Construcción,"5.482,7",Valparaíso,Melipilla,Valparaíso,Santiago
2030,12,49,Importación,CONTENEDOR,Alimentos y bebidas,"1.605,2",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,49,Importación,NO CONTENEDOR,Alimentos y bebidas,"6.766,1",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,50,Importación,CONTENEDOR,Materiales de Construcción,"43.923,3",Valparaíso,Talagante,Valparaíso,Santiago
2030,12,50,Importación,NO CONTENEDOR,Materiales de Construcción,"1.322,3",Valparaíso,Talagante,Valparaíso,Santiago
2030,12,51,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"6.162,6",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,51,Importación,CONTENEDOR,Materiales de Construcción,"21.580,7",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,51,Importación,NO CONTENEDOR,Materiales de Construcción,"1.068,7",Valparaíso,Santiago,Valparaíso,Santiago
2030,12,59,Importación,CONTENEDOR,Alimentos y bebidas,"1.194,7",Valparaíso,Ñuble,Valparaíso,Bío-Bío
2030,12,64,Importación,CONTENEDOR,Alimentos y bebidas,"1.193,5",Valparaíso,Magallanes,Valparaíso,Magallanes y Antártica Chilena
2030,12,64,Importación,NO CONTENEDOR,Alimentos y bebidas,"10,6",Valparaíso,Magallanes,Valparaíso,Magallanes y Antártica Chilena
2030,13,6,Exportación,CONTENEDOR,Alimentos y bebidas,"2.731,2",Cardenal Caro,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,6,Exportación,NO CONTENEDOR,Alimentos y bebidas,"22,8",Cardenal Caro,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,6,Exportación,CONTENEDOR,Frutas,"2.237,4",Cardenal Caro,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,6,Exportación,NO CONTENEDOR,Frutas,"650,8",Cardenal Caro,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,6,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"1.251,9",Cardenal Caro,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,6,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"0,1",Cardenal Caro,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,CONTENEDOR,Frutas,"2.291,3",Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,NO CONTENEDOR,Frutas,"117,8",Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"1.516,7",Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"1,4",Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,CONTENEDOR,Otros productos,"534,8",Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,NO CONTENEDOR,Otros productos,8.556,Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,CONTENEDOR,Manufacturas,"1.489,4",Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,13,9,Exportación,NO CONTENEDOR,Manufacturas,"31,8",Cardenal Caro,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,CONTENEDOR,Alimentos y bebidas,"22.659,7",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,NO CONTENEDOR,Alimentos y bebidas,"189,1",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,CONTENEDOR,Frutas,"59.193,6",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,NO CONTENEDOR,Frutas,"17.216,7",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"1.487,8",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,CONTENEDOR,Carne y pesca,"2.240,8",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,NO CONTENEDOR,Carne y pesca,"0,8",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,CONTENEDOR,Maquinarias y vehículos,"571,8",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,6,Exportación,NO CONTENEDOR,Maquinarias y vehículos,"2.114,4",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,CONTENEDOR,Alimentos y bebidas,"25.776,4",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,NO CONTENEDOR,Alimentos y bebidas,"350,6",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,CONTENEDOR,Frutas,67.197,Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,NO CONTENEDOR,Frutas,"3.455,9",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"1.796,6",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"0,8",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,CONTENEDOR,Carne y pesca,"1.714,2",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,NO CONTENEDOR,Carne y pesca,"1,6",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,CONTENEDOR,Maquinarias y vehículos,"9.648,8",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,14,9,Exportación,NO CONTENEDOR,Maquinarias y vehículos,"127,2",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,CONTENEDOR,Alimentos y bebidas,"95.496,5",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,NO CONTENEDOR,Alimentos y bebidas,2.705,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,CONTENEDOR,Frutas,"66.730,7",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,NO CONTENEDOR,Frutas,"19.408,9",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"5.540,8",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"54,6",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,CONTENEDOR,Carne y pesca,"8.365,5",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,NO CONTENEDOR,Carne y pesca,"2,1",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,CONTENEDOR,Manufacturas,"976,9",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,6,Exportación,NO CONTENEDOR,Manufacturas,2,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,7,Exportación,CONTENEDOR,Alimentos y bebidas,"9.855,1",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,7,Exportación,NO CONTENEDOR,Alimentos y bebidas,"11,1",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,CONTENEDOR,Alimentos y bebidas,"114.332,3",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,NO CONTENEDOR,Alimentos y bebidas,"1.130,6",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,CONTENEDOR,Frutas,"76.295,4",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,NO CONTENEDOR,Frutas,"3.923,9",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"7.140,7",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"39,7",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,CONTENEDOR,Carne y pesca,"110.104,9",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,NO CONTENEDOR,Carne y pesca,"124,7",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,CONTENEDOR,Manufacturas,"3.738,4",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,NO CONTENEDOR,Manufacturas,"6,5",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,CONTENEDOR,Materiales de Construcción,"4.251,5",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,9,Exportación,NO CONTENEDOR,Materiales de Construcción,"13,7",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,10,Exportación,CONTENEDOR,Carne y pesca,"13.468,1",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,15,10,Exportación,NO CONTENEDOR,Carne y pesca,"29,2",Cachapoal,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,CONTENEDOR,Alimentos y bebidas,"157.052,5",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,NO CONTENEDOR,Alimentos y bebidas,"1.285,8",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,CONTENEDOR,Frutas,"128.021,4",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,NO CONTENEDOR,Frutas,"37.235,5",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"16.106,7",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,5,Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,CONTENEDOR,Carne y pesca,1.027,Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,NO CONTENEDOR,Carne y pesca,"0,4",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,CONTENEDOR,Otros productos,"1.171,8",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,6,Exportación,NO CONTENEDOR,Otros productos,"168,3",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,CONTENEDOR,Alimentos y bebidas,"293.160,7",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,NO CONTENEDOR,Alimentos y bebidas,"3.992,5",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,CONTENEDOR,Frutas,"172.850,7",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,NO CONTENEDOR,Frutas,"8.889,7",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"17.956,7",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"98,8",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,CONTENEDOR,Carne y pesca,"2.002,5",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,NO CONTENEDOR,Carne y pesca,"1,9",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,CONTENEDOR,Otros productos,"9.804,2",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,NO CONTENEDOR,Otros productos,"119,5",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,CONTENEDOR,Manufacturas,"4.179,3",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,NO CONTENEDOR,Manufacturas,"3,6",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,CONTENEDOR,Productos químicos,"9.887,7",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,9,Exportación,NO CONTENEDOR,Productos químicos,"11,4",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,10,Exportación,CONTENEDOR,Alimentos y bebidas,"22.805,2",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,10,Exportación,NO CONTENEDOR,Alimentos y bebidas,"239,9",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,10,Exportación,CONTENEDOR,Otros productos,"58.163,3",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,10,Exportación,NO CONTENEDOR,Otros productos,"1.889,7",Colchagua,San Antonio,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,12,Exportación,CONTENEDOR,Productos químicos,6.615,Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,16,12,Exportación,NO CONTENEDOR,Productos químicos,"733,7",Colchagua,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,CONTENEDOR,Alimentos y bebidas,"159.005,2",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,NO CONTENEDOR,Alimentos y bebidas,"999,7",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,CONTENEDOR,Frutas,"117.793,6",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,NO CONTENEDOR,Frutas,"34.260,7",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,8.336,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"23,1",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,CONTENEDOR,Carne y pesca,"40.494,1",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,NO CONTENEDOR,Carne y pesca,"36,3",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,CONTENEDOR,Cobre y minerales metálicos,"7.895,5",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,NO CONTENEDOR,Cobre y minerales metálicos,389,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,CONTENEDOR,Manufacturas,"833,3",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,CONTENEDOR,Materiales de Construcción,"7.374,8",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
2030,17,6,Exportación,NO CONTENEDOR,Materiales de Construcción,"364,7",Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins,Valparaíso
